year,reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,uncomtrade_id
1990,Fmr Yugoslavia,SITC Rev.3,USD,Export,1,Special,FOB,Last Known Destination,890
1990,France,SITC Rev.3,FRF,Import,0.184106,Special,CIF,Origin,251
1990,France,SITC Rev.3,FRF,Export,0.184,Special,FOB,Last Known Destination,251
1990,Greece,HS1992,GRD,Import,0.006304,Special,CIF,Consignment,300
1990,Greece,HS1992,GRD,Export,0.00632,Special,FOB,Last Known Destination,300
1990,Ireland,SITC Rev.3,IEP,Import,1.66096,General,CIF,Origin,372
1990,Ireland,SITC Rev.3,IEP,Export,1.65928,General,FOB,Last Known Destination,372
1990,Italy,SITC Rev.3,ITL,Import,0.827,Special,CIF,Origin,381
1990,Italy,SITC Rev.3,ITL,Export,0.828,Special,FOB,Last Known Destination,381
1990,Malta,SITC Rev.3,MTL,Import,3.14732,General,CIF,Origin,470
1990,Malta,SITC Rev.3,MTL,Export,3.14538,General,FOB,Last Known Destination,470
1990,Netherlands,SITC Rev.3,NLG,Import,0.549634,Special,CIF,Origin,528
1990,Netherlands,SITC Rev.3,NLG,Export,0.549591,Special,FOB,Last Known Destination,528
1990,Portugal,HS1992,PTE,Import,0.007079,Special,CIF,Origin,620
1990,Portugal,HS1992,PTE,Export,0.00702,Special,FOB,Last Known Destination,620
1990,Spain,HS1992,ESP,Import,0.009838,Special,CIF,Origin,724
1990,Spain,HS1992,ESP,Export,0.00985,Special,FOB,Last Known Destination,724
1990,Sweden,SITC Rev.3,SEK,Import,0.169013,General,CIF,Origin,752
1990,Sweden,SITC Rev.3,SEK,Export,0.16903,General,FOB,Last Known Destination,752
1990,United Kingdom,SITC Rev.3,GBP,Import,1.78287,General,CIF,Consignment,826
1990,United Kingdom,SITC Rev.3,GBP,Export,1.789759,General,FOB,Last Known Destination,826
1990,Fiji,SITC Rev.3,FJD,Import,0.67781,General,CIF,Origin,242
1990,Fiji,SITC Rev.3,FJD,Export,0.67801,General,FOB,Last Known Destination,242
1990,Fmr Ethiopia,SITC Rev.2,ETB,Import,0.483092,General,CIF,Origin,230
1990,Fmr Ethiopia,SITC Rev.2,ETB,Export,0.483092,General,FOB,Last Known Destination,230
1990,French Guiana,SITC Rev.3,FRF,Import,0.183502,Special,CIF,Origin,254
1990,French Guiana,SITC Rev.3,FRF,Export,0.18317,Special,FOB,Last Known Destination,254
1990,Greenland,SITC Rev.3,DKK,Import,0.1616,General,CIF,Origin,304
1990,Greenland,SITC Rev.3,DKK,Export,0.1616,General,FOB,Last Known Destination,304
1990,Grenada,SITC Rev.2,XCD,Import,0.37037,Special,CIF,Origin,308
1990,Grenada,SITC Rev.2,XCD,Export,0.37037,General,FOB,Last Known Destination,308
1990,Guadeloupe,SITC Rev.3,FRF,Import,0.184596,Special,CIF,Origin,312
1990,Guadeloupe,SITC Rev.3,FRF,Export,0.18218,Special,FOB,Last Known Destination,312
1990,Guatemala,SITC Rev.2,USD,Import,1,Special,CIF,Origin,320
1990,Guatemala,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,320
1990,Haiti,HS1992,HTG,Import,NA,NULL,NULL,NA,332
1990,Haiti,HS1992,HTG,Export,0.199997,General,FOB,Last Known Destination,332
1990,Honduras,SITC Rev.2,USD,Import,1,Special,CIF,Origin,340
1990,Honduras,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,340
1990,India,HS1992,INR,Import,0.055101,General,CIF,Consignment,699
1990,India,HS1992,INR,Export,0.05511,General,FOB,Last Known Destination,699
1990,Indonesia,HS1992,USD,Import,1,Special,CIF,Origin,360
1990,Indonesia,HS1992,USD,Export,1,Special,FOB,Last Known Destination,360
1990,Israel,SITC Rev.3,USD,Import,1,Special,CIF,Purchase,376
1990,Israel,SITC Rev.3,USD,Export,1,Special,FOB,Last Known Destination,376
1990,Jamaica,SITC Rev.2,USD,Import,1,Special,CIF,Origin,388
1990,Jamaica,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,388
1990,Japan,HS1992,JPY,Import,0.006935,General,CIF,Origin,392
1990,Japan,HS1992,JPY,Export,0.006922,General,FOB,Last Known Destination,392
1990,Jordan,SITC Rev.3,JOD,Import,1.50809,General,CIF,Origin,400
1990,Jordan,SITC Rev.3,JOD,Export,1.50556,General,FOB,Last Known Destination,400
1990,Kiribati,SITC Rev.3,AUD,Import,0.781391,General,FOB,Origin,296
1990,Kiribati,SITC Rev.3,AUD,Export,0.78133,General,FOB,Last Known Destination,296
1990,Kuwait,SITC Rev.3,KWD,Import,3.4241,Special,CIF,Origin,414
1990,Kuwait,SITC Rev.3,KWD,Export,3.42434,Special,FOB,Last Known Destination,414
1990,Nepal,SITC Rev.2,NPR,Import,0.035045,Special,CIF,Consignment,524
1990,Nepal,SITC Rev.2,NPR,Export,0.03497,Special,FOB,Last Known Destination,524
1990,Samoa,SITC Rev.2,WST,Import,0.433554,General,CIF,Origin,882
1990,Samoa,SITC Rev.2,WST,Export,0.432582,General,FOB,Last Known Destination,882
1990,Vanuatu,SITC Rev.3,VUV,Import,NA,NULL,NULL,NA,548
1990,Vanuatu,SITC Rev.3,VUV,Export,0.00857,Special,FOB,Last Known Destination,548
1990,Libya,SITC Rev.2,LYD,Import,3.7055,General,CIF,Origin,434
1990,Libya,SITC Rev.2,LYD,Export,3.7055,General,FOB,Last Known Destination,434
1990,Malaysia,HS1992,MYR,Import,0.36981,General,CIF,Origin,458
1990,Malaysia,HS1992,MYR,Export,0.3698,General,FOB,Last Known Destination,458
1990,Martinique,SITC Rev.3,FRF,Import,0.183735,Special,CIF,Origin,474
1990,Martinique,SITC Rev.3,FRF,Export,0.18411,Special,FOB,Last Known Destination,474
1990,Paraguay,HS1992,USD,Import,1,Special,CIF,Consignment,600
1990,Paraguay,HS1992,USD,Export,1,Special,FOB,Last Known Destination,600
1990,Uruguay,SITC Rev.2,USD,Import,1,Special,CIF,Consignment,858
1990,Uruguay,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,858
1990,Mexico,HS1992,USD,Import,1,General,FOB,Origin,484
1990,Mexico,HS1992,USD,Export,1,General,FOB,Last Known Destination,484
1990,Morocco,SITC Rev.2,MAD,Import,1.2139,Special,CIF,Origin,504
1990,Morocco,SITC Rev.2,MAD,Export,1.2139,Special,FOB,Last Known Destination,504
1990,USA,SITC Rev.3,USD,Import,1,General,CIF,Origin,842
1990,USA,SITC Rev.3,USD,Export,1,General,FOB,Last Known Destination,842
1990,Neth. Antilles,SITC Rev.1,ANG,Import,0.5587,Special,CIF,Origin,530
1990,Neth. Antilles,SITC Rev.1,ANG,Export,0.5587,Special,FOB,Last Known Destination,530
1990,New Zealand,HS1992,NZD,Import,0.596654,General,CIF,Consignment,554
1990,New Zealand,HS1992,NZD,Export,0.595017,General,FOB,Last Known Destination,554
1990,Nicaragua,SITC Rev.2,USD,Import,1,General,CIF,Origin,558
1990,Nicaragua,SITC Rev.2,USD,Export,1,General,FOB,Last Known Destination,558
1990,Algeria,SITC Rev.2,DZD,Import,0.111884,Special,CIF,Origin,12
1990,Algeria,SITC Rev.2,DZD,Export,0.10973,Special,FOB,Last Known Destination,12
1990,Tunisia,SITC Rev.3,TND,Import,1.1346,General,CIF,Origin,788
1990,Tunisia,SITC Rev.3,TND,Export,1.13314,General,FOB,Last Known Destination,788
1990,Bermuda,SITC Rev.1,BMD,Import,1,General,CIF,Origin,60
1990,Bermuda,SITC Rev.1,BMD,Export,1,General,FOB,Last Known Destination,60
1990,Papua New Guinea,SITC Rev.2,PGK,Import,1.0459,General,FOB,Origin,598
1990,Papua New Guinea,SITC Rev.2,PGK,Export,1.04785,General,FOB,Consignment,598
1990,Tonga,SITC Rev.1,TOP,Import,0.78216,General,CIF,Origin,776
1990,Tonga,SITC Rev.1,TOP,Export,0.78225,General,FOB,Last Known Destination,776
1990,Rep. of Korea,HS1992,USD,Import,1,Special,CIF,Origin,410
1990,Rep. of Korea,HS1992,USD,Export,1,Special,FOB,Last Known Destination,410
1990,Turkey,HS1992,USD,Import,1,Special,CIF,Origin,792
1990,Turkey,HS1992,USD,Export,1,Special,FOB,Last Known Destination,792
1990,Oman,HS1992,OMR,Import,2.60078,General,CIF,Origin,512
1990,Oman,HS1992,OMR,Export,2.60078,General,FOB,Last Known Destination,512
1990,Qatar,SITC Rev.2,QAR,Import,0.274725,General,CIF,Origin,634
1990,Qatar,SITC Rev.2,QAR,Export,0.27472,General,FOB,Last Known Destination,634
1990,Saudi Arabia,SITC Rev.2,SAR,Import,0.267023,General,CIF,Origin,682
1990,Saudi Arabia,SITC Rev.2,SAR,Export,0.267023,General,FOB,Sale,682
1990,United Arab Emirates,SITC Rev.2,AED,Import,0.27241,General,CIF,Origin,784
1990,United Arab Emirates,SITC Rev.2,AED,Export,0.27241,General,FOB,Last Known Destination,784
1990,Venezuela,SITC Rev.3,USD,Import,1,General,FOB,Origin,862
1990,Venezuela,SITC Rev.3,USD,Export,1,General,FOB,Last Known Destination,862
1990,Pakistan,SITC Rev.3,PKR,Import,0.045934,General,CIF,Consignment,586
1990,Pakistan,SITC Rev.3,PKR,Export,0.045923,General,FOB,Last Known Destination,586
1990,Panama,SITC Rev.2,PAB,Import,1,Special,CIF,Origin,591
1990,Panama,SITC Rev.2,PAB,Export,1,Special,FOB,Last Known Destination,591
1990,Peru,SITC Rev.2,USD,Import,1,Special,CIF,Origin,604
1990,Peru,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,604
1990,Philippines,SITC Rev.2,USD,Import,1,General,CIF,Origin,608
1990,Philippines,SITC Rev.2,USD,Export,1,General,FOB,Last Known Destination,608
1990,Réunion,SITC Rev.3,FRF,Import,0.183181,Special,CIF,Origin,638
1990,Réunion,SITC Rev.3,FRF,Export,0.18562,Special,FOB,Last Known Destination,638
1990,Saint Lucia,SITC Rev.2,XCD,Import,0.37037,General,CIF,Origin,662
1990,Saint Lucia,SITC Rev.2,XCD,Export,0.37037,General,FOB,Last Known Destination,662
1990,Singapore,HS1992,SGD,Import,0.553615,General,CIF,Origin,702
1990,Singapore,HS1992,SGD,Export,0.55385,General,FOB,Last Known Destination,702
1990,Sri Lanka,HS1992,LKR,Import,0.024961,General,CIF,Origin,144
1990,Sri Lanka,HS1992,LKR,Export,0.02496,General,FOB,Last Known Destination,144
1990,Suriname,SITC Rev.2,SRG,Import,0.56022,General,CIF,Origin,740
1990,Suriname,SITC Rev.2,SRG,Export,0.56022,General,FOB,Last Known Destination,740
1990,Syria,SITC Rev.2,SYP,Import,0.089087,Special,CIF,Origin,760
1990,Syria,SITC Rev.2,SYP,Export,0.08908,Special,FOB,Last Known Destination,760
1990,Thailand,HS1992,THB,Import,0.039133,General,CIF,Origin,764
1990,Thailand,HS1992,THB,Export,0.03911,General,FOB,Last Known Destination,764
1990,Trinidad and Tobago,SITC Rev.2,TTD,Import,0.23529,Special,CIF,Origin,780
1990,Trinidad and Tobago,SITC Rev.2,TTD,Export,0.23529,Special,FOB,Last Known Destination,780
1991,Algeria,SITC Rev.2,DZD,Import,0.053638,Special,CIF,Origin,12
1991,Algeria,SITC Rev.2,DZD,Export,0.05411,Special,FOB,Last Known Destination,12
1991,Angola,SITC Rev.3,USD,Import,1,NULL,NULL,NA,24
1991,Angola,SITC Rev.3,USD,Export,1,Special,FOB,Last Known Destination,24
1991,Aruba,SITC Rev.1,AWG,Import,0.558659,General,CIF,Origin,533
1991,Aruba,SITC Rev.1,AWG,Export,0.558659,General,FOB,Last Known Destination,533
1991,Australia,HS1992,AUD,Import,0.776643,General,FOB,Origin,36
1991,Australia,HS1992,AUD,Export,0.77614,General,FOB,Last Known Destination,36
1991,Austria,SITC Rev.3,ATS,Import,0.085693,Special,CIF,Origin,40
1991,Austria,SITC Rev.3,ATS,Export,0.08576,Special,FOB,Last Known Destination,40
1991,Bahrain,SITC Rev.1,BHD,Import,2.65958,General,CIF,Origin,48
1991,Bahrain,SITC Rev.1,BHD,Export,2.65958,General,FOB,Last Known Destination,48
1991,Bangladesh,HS1992,BDT,Import,0.028037,General,CIF,Origin,50
1991,Bangladesh,HS1992,BDT,Export,0.02804,General,FOB,Last Known Destination,50
1991,Barbados,SITC Rev.2,XCD,Import,0.49719,General,CIF,Origin,52
1991,Barbados,SITC Rev.2,XCD,Export,0.49719,General,FOB,Last Known Destination,52
1991,Belgium-Luxembourg,SITC Rev.3,BEF,Import,0.29463,Special,CIF,Origin,58
1991,Belgium-Luxembourg,SITC Rev.3,BEF,Export,0.29465,Special,FOB,Last Known Destination,58
1991,Bermuda,SITC Rev.1,BMD,Import,1,General,CIF,Origin,60
1991,Bermuda,SITC Rev.1,BMD,Export,1,General,FOB,Last Known Destination,60
1991,Bhutan,SITC Rev.2,BTN,Import,0.043972,General,CIF,Origin,64
1991,Bhutan,SITC Rev.2,BTN,Export,0.04397,General,FOB,Last Known Destination,64
1991,Bolivia ,SITC Rev.2,USD,Import,1,Special,CIF,Origin,68
1991,Bolivia ,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,68
1991,Brazil,HS1992,USD,Import,1,Special,CIF,Purchase,76
1991,Brazil,HS1992,USD,Export,1,Special,FOB,Last Known Destination,76
1991,Brunei Darussalam,SITC Rev.2,BND,Import,0.62858,General,CIF,Origin,96
1991,Brunei Darussalam,SITC Rev.2,BND,Export,0.62858,General,FOB,Last Known Destination,96
1991,Canada,HS1992,CAD,Import,0.873116,General,FOB,Consignment,124
1991,Canada,HS1992,CAD,Export,0.873018,General,FOB,Consignment,124
1991,Chile,HS1992,USD,Import,1,Special,CIF,Purchase,152
1991,Chile,HS1992,USD,Export,1,Special,FOB,Sale,152
1991,China,SITC Rev.2,USD,Import,1,Special,CIF,Origin,156
1991,China,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,156
1991,"China, Hong Kong SAR",SITC Rev.2,HKD,Import,0.1287,General,CIF,Consignment,344
1991,"China, Hong Kong SAR",SITC Rev.2,HKD,Export,0.12871,General,FOB,Last Known Destination,344
1991,"China, Macao SAR",HS1992,MOP,Import,0.124224,General,CIF,Consignment,446
1991,"China, Macao SAR",HS1992,MOP,Export,0.12422,General,FOB,Last Known Destination,446
1991,Colombia,HS1992,USD,Import,1,Special,CIF,Purchase,170
1991,Colombia,HS1992,USD,Export,1,Special,FOB,Last Known Destination,170
1991,Djibouti,SITC Rev.2,DJF,Import,0.005627,Special,CIF,Origin,262
1991,Djibouti,SITC Rev.2,DJF,Export,0.005627,Special,FOB,Last Known Destination,262
1991,Egypt,SITC Rev.2,USD,Import,1,Special,CIF,Consignment,818
1991,Egypt,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,818
1991,Kenya,SITC Rev.3,KES,Import,0.03661,General,CIF,Origin,404
1991,Kenya,SITC Rev.3,KES,Export,0.03645,General,FOB,Last Known Destination,404
1991,Madagascar,HS1992,MGF,Import,5.54e-4,Special,CIF,Origin,450
1991,Madagascar,HS1992,MGF,Export,5.5e-4,Special,FOB,Last Known Destination,450
1991,Malawi,HS1992,MWK,Import,0.35579,General,CIF,Origin,454
1991,Malawi,HS1992,MWK,Export,0.35378,General,FOB,Last Known Destination,454
1991,Mauritius,SITC Rev.3,MUR,Import,0.063907,General,CIF,Consignment,480
1991,Mauritius,SITC Rev.3,MUR,Export,0.06385,General,FOB,Last Known Destination,480
1991,Seychelles,SITC Rev.2,SCR,Import,0.189444,General,CIF,Origin,690
1991,Seychelles,SITC Rev.2,SCR,Export,0.18882,General,FOB,Last Known Destination,690
1991,Zimbabwe,SITC Rev.3,ZWD,Import,0.274442,General,FOB,Origin,716
1991,Zimbabwe,SITC Rev.3,ZWD,Export,0.276499,General,FOB,Last Known Destination,716
1991,Costa Rica,SITC Rev.2,USD,Import,1,Special,CIF,Consignment,188
1991,Costa Rica,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,188
1991,Cyprus,HS1992,CYP,Import,2.15546,General,CIF,Consignment,196
1991,Cyprus,HS1992,CYP,Export,2.154445,General,FOB,Last Known Destination,196
1991,Denmark,HS1992,DKK,Import,0.15626,General,CIF,Origin,208
1991,Denmark,HS1992,DKK,Export,0.15626,General,FOB,Last Known Destination,208
1991,Dominica,SITC Rev.2,XCD,Import,0.37037,Special,CIF,Origin,212
1991,Dominica,SITC Rev.2,XCD,Export,0.37037,Special,FOB,Last Known Destination,212
1991,Nigeria,SITC Rev.2,NGN,Import,0.10166,General,CIF,Origin,566
1991,Nigeria,SITC Rev.2,NGN,Export,0.1008,General,FOB,Last Known Destination,566
1991,Senegal,SITC Rev.2,XOF,Import,0.003546,Special,CIF,Origin,686
1991,Senegal,SITC Rev.2,XOF,Export,0.00354,Special,FOB,Last Known Destination,686
1991,Togo,SITC Rev.3,XOF,Import,0.003545,Special,CIF,Origin,768
1991,Togo,SITC Rev.3,XOF,Export,0.00354,Special,FOB,Last Known Destination,768
1991,Ecuador,HS1992,USD,Import,1,Special,CIF,Origin,218
1991,Ecuador,HS1992,USD,Export,1,Special,FOB,Last Known Destination,218
1991,El Salvador,SITC Rev.2,SVC,Import,0.124874,Special,CIF,Origin,222
1991,El Salvador,SITC Rev.2,SVC,Export,0.12488,Special,FOB,Last Known Destination,222
1991,Hungary,SITC Rev.3,HUF,Import,0.013478,Special,CIF,Origin,348
1991,Hungary,SITC Rev.3,HUF,Export,0.013478,Special,FOB,Last Known Destination,348
1991,Poland,SITC Rev.2,PLN,Import,9.4e-5,General,FOB,Purchase,616
1991,Poland,SITC Rev.2,PLN,Export,9.4e-5,General,FOB,Sale,616
1991,Romania,HS1992,USD,Import,1,Special,CIF,Origin,642
1991,Romania,HS1992,USD,Export,1,Special,FOB,Last Known Destination,642
1991,Iceland,HS1992,ISK,Import,0.017127,General,CIF,Consignment,352
1991,Iceland,HS1992,ISK,Export,0.01716,General,FOB,Last Known Destination,352
1991,Norway,SITC Rev.3,NOK,Import,0.154594,General,CIF,Origin,579
1991,Norway,SITC Rev.3,NOK,Export,0.15454,General,FOB,Last Known Destination,579
1991,Switzerland,HS1992,CHF,Import,0.69979,Special,CIF,Consignment,757
1991,Switzerland,HS1992,CHF,Export,0.6996,Special,FOB,Last Known Destination,757
1991,Faeroe Isds,SITC Rev.3,DKK,Import,0.15635,General,CIF,Origin,234
1991,Faeroe Isds,SITC Rev.3,DKK,Export,0.15635,General,FOB,Last Known Destination,234
1991,Finland,HS1992,FIM,Import,0.24832,General,CIF,Origin,246
1991,Finland,HS1992,FIM,Export,0.24792,General,FOB,Last Known Destination,246
1991,France,SITC Rev.3,FRF,Import,0.177909,Special,CIF,Origin,251
1991,France,SITC Rev.3,FRF,Export,0.17773,Special,FOB,Last Known Destination,251
1991,Germany,HS1992,USD,Import,1,Special,CIF,Origin,276
1991,Germany,HS1992,USD,Export,1,Special,FOB,Last Known Destination,276
1991,Greece,SITC Rev.3,GRD,Import,0.005503,Special,CIF,Consignment,300
1991,Greece,SITC Rev.3,GRD,Export,0.00547,Special,FOB,Last Known Destination,300
1991,Ireland,SITC Rev.3,IEP,Import,1.61547,General,CIF,Origin,372
1991,Ireland,SITC Rev.3,IEP,Export,1.61355,General,FOB,Last Known Destination,372
1991,Italy,SITC Rev.3,ITL,Import,8.08e-4,Special,CIF,Origin,381
1991,Italy,SITC Rev.3,ITL,Export,8.08e-4,Special,FOB,Last Known Destination,381
1991,Malta,SITC Rev.3,MTL,Import,3.09379,General,CIF,Origin,470
1991,Malta,SITC Rev.3,MTL,Export,3.09034,General,FOB,Last Known Destination,470
1991,Netherlands,SITC Rev.3,NLG,Import,0.536664,Special,CIF,Origin,528
1991,Netherlands,SITC Rev.3,NLG,Export,0.536775,Special,FOB,Last Known Destination,528
1991,Portugal,HS1992,PTE,Import,0.006933,Special,CIF,Origin,620
1991,Portugal,HS1992,PTE,Export,0.00693,Special,FOB,Last Known Destination,620
1991,Spain,HS1992,ESP,Import,0.00965,Special,CIF,Origin,724
1991,Spain,HS1992,ESP,Export,0.00967,Special,FOB,Last Known Destination,724
1991,Sweden,SITC Rev.3,SEK,Import,0.165779,General,CIF,Origin,752
1991,Sweden,SITC Rev.3,SEK,Export,0.16575,General,FOB,Last Known Destination,752
1991,United Kingdom,SITC Rev.3,GBP,Import,1.7666,General,CIF,Consignment,826
1991,United Kingdom,SITC Rev.3,GBP,Export,1.766741,General,FOB,Last Known Destination,826
1991,Fiji,SITC Rev.3,FJD,Import,0.678097,General,CIF,Origin,242
1991,Fiji,SITC Rev.3,FJD,Export,0.678528,General,FOB,Last Known Destination,242
1991,Fmr Ethiopia,SITC Rev.2,ETB,Import,0.483092,General,CIF,Origin,230
1991,Fmr Ethiopia,SITC Rev.2,ETB,Export,0.483092,General,FOB,Last Known Destination,230
1991,French Guiana,SITC Rev.3,FRF,Import,0.177452,Special,CIF,Origin,254
1991,French Guiana,SITC Rev.3,FRF,Export,0.17793,Special,FOB,Last Known Destination,254
1991,Greenland,SITC Rev.3,DKK,Import,0.15626,General,CIF,Origin,304
1991,Greenland,SITC Rev.3,DKK,Export,0.15626,General,FOB,Last Known Destination,304
1991,Grenada,SITC Rev.2,XCD,Import,0.37037,Special,CIF,Origin,308
1991,Grenada,SITC Rev.2,XCD,Export,0.37037,General,FOB,Last Known Destination,308
1991,Guadeloupe,SITC Rev.3,FRF,Import,0.178315,Special,CIF,Origin,312
1991,Guadeloupe,SITC Rev.3,FRF,Export,0.17682,Special,FOB,Last Known Destination,312
1991,Guatemala,SITC Rev.2,USD,Import,1,Special,CIF,Origin,320
1991,Guatemala,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,320
1991,Guyana,HS1992,XCD,Import,0.37037,NULL,CIF,Origin,328
1991,Guyana,HS1992,XCD,Export,NA,NULL,NULL,NA,328
1991,Haiti,HS1992,HTG,Import,NA,NULL,NULL,NA,332
1991,Haiti,HS1992,HTG,Export,0.18914,General,FOB,Last Known Destination,332
1991,Honduras,SITC Rev.2,USD,Import,1,Special,CIF,Origin,340
1991,Honduras,SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,340
1991,India,HS1992,INR,Import,0.040775,General,CIF,Consignment,699
1991,India,HS1992,INR,Export,0.040643,General,FOB,Last Known Destination,699
1991,Indonesia,HS1992,USD,Import,1,Special,CIF,Origin,360
1991,Indonesia,HS1992,USD,Export,1,Special,FOB,Last Known Destination,360
1991,Israel,SITC Rev.3,USD,Import,1,Special,CIF,Purchase,376
1991,Israel,SITC Rev.3,USD,Export,1,Special,FOB,Last Known Destination,376
1991,Jamaica,HS1992,HTG,Import,0.37037,Special,CIF,Origin,388
1991,Jamaica,HS1992,HTG,Export,0.37037,Special,FOB,Last Known Destination,388
1991,Japan,HS1992,JPY,Import,0.007421,General,CIF,Origin,392
1991,Japan,HS1992,JPY,Export,0.007425,General,FOB,Last Known Destination,392
1991,Jordan,SITC Rev.3,JOD,Import,1.46864,General,CIF,Origin,400
1991,Jordan,SITC Rev.3,JOD,Export,1.46813,General,FOB,Last Known Destination,400
1991,Kiribati,SITC Rev.3,AUD,Import,0.779164,General,FOB,Origin,296
1991,Kiribati,SITC Rev.3,AUD,Export,0.77894,General,FOB,Last Known Destination,296
1991,Kuwait,SITC Rev.3,KWD,Import,3.5178,Special,CIF,Origin,414
1991,Kuwait,SITC Rev.3,KWD,Export,3.5178,Special,FOB,Last Known Destination,414
1991,Myanmar,SITC Rev.1,MMK,Import,0.15849,General,CIF,Consignment,104
1991,Myanmar,SITC Rev.1,MMK,Export,0.15858,General,FOB,Last Known Destination,104
1991,Nepal,SITC Rev.2,NPR,Import,0.02709,Special,CIF,Consignment,524
1991,Nepal,SITC Rev.2,NPR,Export,0.0267,Special,FOB,Last Known Destination,524
1991,Vanuatu,SITC Rev.3,VUV,Import,NA,NULL,NULL,NA,548
1991,Vanuatu,SITC Rev.3,VUV,Export,0.008954,Special,FOB,Last Known Destination,548
1991,Yemen,SITC Rev.2,YER,Import,2.89855,General,CIF,Consignment,887
1991,Yemen,SITC Rev.2,YER,Export,2.89855,General,FOB,Last Known Destination,887
1991,Libya,SITC Rev.2,LYD,Import,3.55874,General,CIF,Origin,434
1991,Libya,SITC Rev.2,LYD,Export,3.55507,General,FOB,Last Known Destination,434
1991,Malaysia,HS1992,MYR,Import,0.36347,General,CIF,Origin,458
1991,Malaysia,HS1992,MYR,Export,0.36341,General,FOB,Last Known Destination,458
1991,Martinique,SITC Rev.3,FRF,Import,0.178,Special,CIF,Origin,474
